alpha-3,country-code,Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop,ene_tj_pc,ene_tj_voy_pc,ene_tj_stop_pc,co2e_t_pc,co2e_t_voy_pc,co2e_t_stop_pc
TKL,772,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
TKL,772,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
TKL,772,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
TKL,772,Int. Arr. Inventory,85.0,7.0,29.9,25.7,2014.2,2005.3,2009.0,2007.7,304.0,1333.3,678.8,893.6,34.0,203.9,544.5,652.9,3.0,9.7,24.5,28.8,30.2,27.7,2.6,2269.9,2076.7,193.2,2313.5,2116.6,196.9,0.000321195808164974,0.0003406601376097241,0.00020454836900211078,0.00031728073952882584,0.00033564680161660046,0.00019977352297646168
TKL,772,Int. Dep. Inventory,84.0,7.0,63.5,60.7,2014.1,2005.3,2006.8,2005.8,318.1,3189.9,1457.3,2143.2,32.5,100.7,258.1,280.7,87.0,551.7,2505.7,2747.0,85.1,20.1,65.0,6388.2,1510.9,4877.3,6510.9,1539.9,4971.0,0.0009050914991668638,0.0002471938182655399,0.005113709225052769,0.0008929255098328214,0.00024419470368014886,0.005043545874636826
TKL,772,Domestic Inventory,131.0,5.0,5.5,3.4,2015.4,2006.8,2014.3,2012.7,73.3,97.6,84.7,81.6,16.0,25.0,20.0,20.9,2.0,4.9,4.1,4.7,9.3,6.6,2.6,696.6,497.8,198.8,710.0,507.3,202.6,9.891129191835291e-05,8.116811943047577e-05,0.00020454836900211078,9.737165552862171e-05,8.04467648398854e-05,0.00020555670774520638
NCL,540,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
NCL,540,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
NCL,540,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
NCL,540,Int. Arr. Inventory,766.0,256.0,48610.0,51377.0,2006.5,2008.0,2007.3,2011.3,1077.7,2664.7,1678.6,2576.6,88.0,301.9,269.0,373.6,16.0,117.6,107.8,162.1,7373.5,6895.4,478.1,570141.8,533380.9,36761.0,581088.5,543621.8,37466.8,0.07842176461935217,0.08480100768498525,0.03761329816150353,0.07969232289245565,0.0862066136535289,0.03801358370063228
NCL,540,Int. Dep. Inventory,766.0,262.0,51842.3,52367.7,2006.4,2008.1,2007.9,2011.4,1082.9,3206.9,1788.7,2626.2,89.5,374.6,331.0,454.5,23.0,109.8,57.8,73.7,7450.4,6829.5,620.9,575726.8,527893.6,47833.1,586780.7,538029.2,48751.5,0.07923964401166629,0.08399055631067187,0.04884772396669638,0.08047296928344158,0.08531974872736381,0.04946297057078198
NCL,540,Domestic Inventory,242.0,29.0,1793.9,2846.3,2012.4,2011.9,2014.6,2014.9,157.4,750.0,511.3,514.0,15.0,82.6,558.9,536.0,49.5,71.5,200.1,214.9,398.3,296.4,101.9,30327.7,22618.0,7709.7,30910.0,23052.2,7857.7,0.004236168556030103,0.0036451864544231848,0.008016722615890419,0.004239095594915068,0.003655578380528299,0.00797237385216934
CAN,124,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
CAN,124,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
CAN,124,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
CAN,124,Int. Arr. Inventory,11305.0,3894.0,1051228.2,1497670.7,2000.7,2007.4,2009.2,2009.5,979.2,3260.9,2603.7,2960.1,102.0,321.8,405.9,448.0,24.0,92.4,83.1,95.9,104608.8,97817.6,6791.2,8013011.7,7502917.8,510093.9,8166861.5,7646973.8,519887.7,1.1125797369923223,1.2029803998791677,0.5342803398335133,1.1200293306027649,1.212644003598196,0.5274748470346867
CAN,124,Int. Dep. Inventory,11242.0,3872.0,1050135.2,1599804.2,2000.6,2007.3,2009.0,2009.5,870.6,3538.8,2621.0,3201.3,84.0,346.0,512.5,572.3,22.0,72.7,67.6,75.8,102065.9,95408.0,6657.9,7822463.3,7315933.8,506529.5,7972654.6,7456399.8,516254.9,1.0855344118074641,1.1733466573670959,0.5237933022996744,1.0933951793801147,1.1824231051897662,0.5237890306087402
CAN,124,Domestic Inventory,24128.0,1778.0,121085.0,136093.4,1995.5,2004.0,2003.1,2004.3,161.6,600.6,348.7,343.9,21.0,128.5,240.2,157.2,10.0,71.1,88.4,74.0,29958.7,22565.1,7393.6,2240307.3,1686075.1,554232.2,2283321.2,1718447.7,564873.5,0.3186294323864902,0.27751011087282257,0.5816726234823102,0.3131419230247876,0.2725084920393099,0.5731171616609666
GUM,316,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
GUM,316,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
GUM,316,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
GUM,316,Int. Arr. Inventory,411.0,117.0,15361.9,16614.6,2001.5,2002.5,2002.9,2003.9,1452.3,2360.6,2151.3,2067.3,116.0,253.1,210.8,205.3,27.0,77.6,49.3,44.8,3006.6,2804.5,202.1,231697.0,216213.9,15483.1,236145.6,220365.2,15780.4,0.03197706347115267,0.03449030165799535,0.015899702067433304,0.03238575777154887,0.03494513586298899,0.01601069630257875
GUM,316,Int. Dep. Inventory,411.0,115.0,11132.9,11719.2,2001.5,2002.3,2004.8,2005.6,989.4,2487.7,1548.0,1465.9,70.0,284.8,256.1,244.1,18.0,145.4,174.9,204.1,1921.7,1681.2,240.6,147762.3,129429.3,18333.0,150599.3,131914.4,18685.0,0.020438476309623525,0.02067573369492665,0.018928591377656866,0.020653666425988114,0.020918759542271983,0.01895768550947276
GUM,316,Domestic Inventory,1.0,1.0,0.3,0.1,2003.0,2003.0,2003.0,2003.0,88.6,88.6,88.6,88.6,31.0,31.0,31.0,31.0,48.0,48.0,48.0,48.0,0.2,0.1,0.1,15.7,9.0,6.7,16.0,9.2,6.8,2.1271245573839337e-06,1.2298199913708453e-06,7.867244961619646e-06,2.194290828814011e-06,1.458920237585148e-06,6.899237969730521e-06
COK,184,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
COK,184,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
COK,184,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
COK,184,Int. Arr. Inventory,66.0,20.0,556.1,307.8,2003.5,2001.4,2000.3,2004.9,752.3,1701.8,711.9,846.1,70.5,226.3,148.7,186.3,17.0,208.6,17.2,29.5,170.3,151.1,19.2,13070.6,11620.4,1450.3,13321.6,11843.5,1478.1,0.0018112465606124194,0.001858258006961347,0.001510511032630972,0.0018269665440705455,0.0018781219384608372,0.001499671123979218
COK,184,Int. Dep. Inventory,62.0,18.0,578.8,336.0,2003.8,2002.4,2000.6,2004.6,820.6,939.0,752.5,965.7,71.0,96.1,88.0,127.8,23.5,67.3,40.3,55.9,171.7,143.8,27.8,13203.6,11083.3,2120.3,13457.2,11296.1,2161.0,0.0018261364325141067,0.0017684811475912753,0.0021870940993302616,0.0018455631588447444,0.001791316184324521,0.0021925372430275964
COK,184,Domestic Inventory,60.0,9.0,66.1,47.7,2005.8,2001.1,2002.5,2005.3,155.8,161.6,179.1,194.2,19.0,17.8,44.4,58.2,9.0,8.4,40.9,56.3,46.4,26.5,19.9,3512.6,2011.7,1500.9,3580.0,2050.3,1529.7,0.0004934928973130726,0.00032590229771327394,0.0015655817473623093,0.0004909725729471349,0.0003251330612087858,0.0015520241650436436
COL,170,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
COL,170,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
COL,170,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
COL,170,Int. Arr. Inventory,6794.0,2491.0,557094.9,793757.1,2006.6,2007.9,2008.9,2009.4,1107.0,2202.0,2106.6,2377.5,99.0,214.1,357.6,411.1,21.0,73.4,44.4,52.4,56357.5,53105.0,3252.6,4352031.4,4102468.2,249563.2,4435590.4,4181235.6,254354.8,0.5993971112138252,0.6530959064174873,0.25589000962164055,0.6083109584434668,0.6630531777121174,0.2580668079328253
COL,170,Int. Dep. Inventory,6777.0,2483.0,533330.7,794160.5,2006.6,2007.9,2009.0,2009.6,1114.9,2196.6,2023.1,2394.9,92.0,224.7,416.7,486.5,28.0,70.5,64.4,74.6,55217.1,50572.0,4645.1,4263998.6,3908738.9,355259.7,4345867.4,3983786.6,362080.7,0.587268246987622,0.6219445660360637,0.36544139571219414,0.5960060611913619,0.6317420535826662,0.36736484022744204
COL,170,Domestic Inventory,2911.0,630.0,24617.0,33891.2,2003.3,2006.8,2009.4,2008.8,166.3,354.1,437.6,470.6,26.0,93.2,74.0,69.0,20.0,76.1,586.0,810.8,3652.8,2521.4,1131.3,280497.7,193802.0,86695.6,285883.2,197523.0,88360.2,0.03884980291606017,0.03100868126242449,0.08900214225080305,0.0392069302420001,0.03132285892266643,0.08964971277249746
ITA,380,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
ITA,380,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
ITA,380,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
ITA,380,Int. Arr. Inventory,24481.0,5607.0,801117.8,920122.0,2002.4,2005.0,2007.4,2008.1,691.9,1593.1,1098.5,1482.5,58.0,160.7,230.3,286.7,22.0,72.9,61.2,80.1,117682.8,99478.9,18203.8,8995451.8,7595960.7,1399491.1,9168164.4,7741803.1,1426361.3,1.25162986930851,1.2234113993958116,1.432137538323317,1.2573511912486943,1.2276818715205908,1.4471773587520862
ITA,380,Int. Dep. Inventory,24593.0,5644.0,655918.0,672269.4,2002.4,2005.0,2006.9,2007.6,667.5,1214.4,896.3,1076.3,55.0,124.1,167.3,195.1,16.0,49.7,41.4,47.3,98658.9,83405.9,15253.0,7532629.6,6361267.7,1171361.9,7677256.1,6483404.0,1193852.0,1.0492988449724288,1.0257424321827757,1.1999908739958445,1.052883290667901,1.0281270982652717,1.2112748600939296
ITA,380,Domestic Inventory,40903.0,3103.0,296733.2,191743.9,1998.7,2002.8,2003.5,2005.2,236.8,558.3,306.4,362.6,18.0,88.2,91.5,100.4,12.0,56.5,38.3,53.2,74154.3,55003.3,19151.1,5688364.4,4224771.0,1463593.4,5797581.0,4305886.6,1491694.4,0.7886771628280772,0.67644157931368,1.5066639498447398,0.7950986761003975,0.6828201197268158,1.5134639181932923
ZAF,710,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
ZAF,710,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
ZAF,710,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
ZAF,710,Int. Arr. Inventory,6277.0,4014.0,1238120.5,1963842.9,2008.7,2009.1,2009.9,2010.0,4162.1,4243.1,4279.0,4432.3,356.0,408.0,485.7,511.6,43.0,75.5,60.8,63.5,100578.4,96557.2,4021.2,7731069.2,7421434.0,309635.1,7879505.7,7563925.6,315580.1,1.069713922911921,1.1874797487079296,0.31635765439664915,1.0806204433186077,1.1994743623291722,0.3201856188840227
ZAF,710,Int. Dep. Inventory,6280.0,4028.0,1321333.3,2111918.8,2008.6,2009.0,2009.8,2009.9,4422.7,4574.9,4589.3,4796.8,384.0,446.6,528.2,563.6,36.0,91.0,77.8,84.4,110522.2,105162.4,5359.9,8506947.5,8094404.2,412543.4,8670280.9,8249816.7,420464.2,1.175472428780493,1.2933082186053735,0.42167646269785136,1.1890698663819554,1.3082417978258611,0.42660037846358345
ZAF,710,Domestic Inventory,3076.0,953.0,55817.5,71874.0,2005.9,2007.6,2008.9,2009.2,433.9,819.0,503.6,539.3,48.5,143.4,176.4,207.3,39.0,90.2,69.3,68.3,8762.7,6594.5,2168.2,674321.2,508053.9,166267.3,687268.2,517808.5,169459.7,0.09319677179494099,0.08110047933095038,0.17057760525783713,0.09425414426221958,0.08211318476560969,0.17193276420281517
GUY,328,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
GUY,328,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
GUY,328,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
GUY,328,Int. Arr. Inventory,1150.0,278.0,6088.2,8487.8,2003.7,2004.7,2008.2,2008.2,415.9,1037.6,739.3,773.6,46.0,150.4,244.4,244.8,26.0,72.6,73.8,74.1,1561.4,1241.2,320.2,118984.5,94896.8,24087.7,121269.0,96718.8,24550.2,0.01660646141949637,0.01526452573289493,0.025190918367106102,0.016631215907465392,0.015337501595103305,0.02490848117712915
GUY,328,Int. Dep. Inventory,1126.0,266.0,8715.6,12360.9,2003.6,2004.9,2008.2,2008.3,424.1,1442.2,1074.3,1142.1,51.0,172.5,246.6,255.4,28.0,69.5,52.4,50.6,2242.9,1841.4,401.4,171238.0,141060.0,30178.0,174525.8,143768.4,30757.4,0.023854638348782126,0.022645905321102743,0.03157912127594126,0.023935022645714267,0.022798546552743108,0.031206267930910223
GUY,328,Domestic Inventory,313.0,76.0,167.4,230.6,2000.7,2002.0,2001.7,2003.6,71.7,163.8,108.0,103.3,13.0,82.3,654.4,223.4,32.0,37.7,61.5,60.4,132.2,79.5,52.7,9956.5,5997.3,3959.1,10147.6,6112.5,4035.2,0.00140602933243078,0.000977706893139822,0.004146038094773553,0.001391674100904566,0.0009693097774173062,0.0040940889787436175
TTO,780,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
TTO,780,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
TTO,780,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
TTO,780,Int. Arr. Inventory,3718.0,1213.0,211302.8,261979.2,2004.2,2007.1,2009.1,2009.2,681.0,2106.6,2452.9,2501.0,74.5,240.8,429.4,452.2,29.0,96.9,70.6,77.4,26784.0,23510.4,3273.7,1912954.1,1663207.5,249746.6,1949682.8,1695141.1,254541.7,0.28486452072485635,0.2891355992512512,0.2575499983085423,0.2673856929460264,0.2688125713426467,0.25825643551761107
TTO,780,Int. Dep. Inventory,3723.0,1216.0,268921.5,349474.1,2004.3,2007.2,2009.0,2009.4,710.4,2662.8,3131.1,3346.1,71.0,292.1,583.2,645.2,26.0,89.0,51.6,55.8,32679.9,30075.3,2604.6,2299902.6,2101706.1,198196.5,2344060.7,2142058.9,202001.9,0.34757108911425605,0.36987205186475575,0.20491026227034528,0.32147193101208443,0.3396840303597153,0.20494987918201585
TTO,780,Domestic Inventory,1785.0,171.0,4428.5,3882.0,1999.6,2003.6,2001.4,2003.4,119.3,824.6,264.6,343.3,18.0,291.7,545.2,625.3,12.0,109.4,69.4,86.2,2134.4,1594.5,539.9,161258.4,120445.2,40813.2,164354.6,122757.7,41596.9,0.02270067327640134,0.019609479762408125,0.04247525554778446,0.0225401119658372,0.019466705744500688,0.0422039576328064
MHL,584,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
MHL,584,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
MHL,584,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
